AirWayBill;Carrier Prefix;Flight No.;Airport of Departure (code);Final Destination (code);Picked Up (Date);ETD;ETA;Docs released / Delivered (Date)
ZRH909614;5Y;604;ZRH;MEX;2019-03-19 16:30;2019-03-22 17:30:00.0;2019-03-25 03:00:00.0;
HEL706756;AY;073/22;HEL;NRT;2019-03-20 12:30;2019-03-22 17:30:00.0;2019-03-23 10:00:00.0;
ICN609465;AA;963/23;ICN;GRU;2019-03-20 17:00;2019-03-22 17:50:00.0;2019-03-24 07:35:00.0;
ICN609511;AA;963/23;ICN;GRU;2019-03-20 16:48;2019-03-22 17:50:00.0;2019-03-24 07:35:00.0;
15744169160;QR;8940;MXP;CAN;2019-03-18 11:00;2019-03-22 18:00:00.0;2019-03-25 09:00:00.0;
DUS015566;5Y;600;NUE;HSV;2019-03-20 11:34;2019-03-22 18:00:00.0;2019-03-24 20:20:00.0;
MIL149574;CX;068;MIL;NRT;2019-03-20 11:00;2019-03-22 18:00:00.0;2019-03-26 23:00:00.0;
GOT098564;KL;723/24;MMX;HAV;2019-03-20 15:00;2019-03-22 18:00:00.0;2019-03-24 23:00:00.0;
OSL118571;TK;0026/24;OSL;PVG;2019-03-19 15:00;2019-03-22 18:00:00.0;2019-03-24 17:10:00.0;
MIL149571;QR;8212;MIL;AKL;2019-03-20 11:00;2019-03-22 18:00:00.0;2019-03-27 23:00:00.0;
MIL149580;CX;234;MIL;TPE;2019-03-20 11:00;2019-03-22 18:00:00.0;2019-03-26 23:00:00.0;
MIL149585;RU;106;MIL;ICN;2019-03-20 11:00;2019-03-22 18:00:00.0;2019-03-26 23:00:00.0;
MIL149590;RU;106;MIL;ICN;2019-03-20 11:00;2019-03-22 18:00:00.0;2019-03-26 23:00:00.0;
OSL118566;TK;0090/24;OSL;ICN;2019-03-18 18:10;2019-03-22 18:00:00.0;2019-03-24 18:25:00.0;
MIL149592;RU;106;MIL;ICN;2019-03-20 11:00;2019-03-22 18:00:00.0;2019-03-26 23:00:00.0;
PRG610320;TK;020/24;PRG;PEK;2019-03-19 11:00;2019-03-22 18:00:00.0;2019-03-23 00:00:00.0;
MIL149562;LH;7475;MIL;JFK;2019-03-20 11:00;2019-03-22 18:00:00.0;2019-03-25 23:00:00.0;
MIL149586;RU;106;MIL;ICN;2019-03-20 11:00;2019-03-22 18:00:00.0;2019-03-26 23:00:00.0;
MIL149588;RU;106;MIL;ICN;2019-03-20 11:00;2019-03-22 18:00:00.0;2019-03-26 23:00:00.0;
NUE055668;CV;8167;FRA;HFE;2019-03-20 16:04;2019-03-22 18:30:00.0;2019-03-26 08:00:00.0;
LHR325073;LH;8252/23;LHR;VCP;2019-03-19 17:00;2019-03-22 18:30:00.0;2019-03-24 05:30:00.0;
NUE055665;CV;8167;FRA;HFE;2019-03-20 16:04;2019-03-22 18:30:00.0;2019-03-26 08:00:00.0;
MIL149514;RU;552;MIL;PEK;2019-03-20 14:00;2019-03-22 18:35:00.0;2019-03-24 01:40:00.0;
MIL149438;RU;552;MIL;PEK;2019-03-19 09:00;2019-03-22 18:35:00.0;2019-03-24 01:40:00.0;
MIL149410;RU;552;MIL;PEK;2019-03-19 18:00;2019-03-22 18:35:00.0;2019-03-24 01:40:00.0;
FMO008194;LH;8400;FRA;PVG;2019-03-14 13:59;2019-03-22 18:55:00.0;2019-03-16 00:00:00.0;2019-03-18 22:46
FMO008252;RU;582;FRA;PVG;2019-03-20 10:55;2019-03-22 18:55:00.0;2019-03-24 00:05:00.0;
STR077077;RU;582;FRA;PVG;2019-03-20 13:42;2019-03-22 18:55:00.0;2019-03-24 00:05:00.0;
FLR725938;AC;004;MIL;YUL;2019-03-14 17:30;2019-03-22 19:00:00.0;2019-03-24 14:15:00.0;
BLR879325;CX;502/23;BLR;KIX;2019-03-20 12:00;2019-03-22 19:00:00.0;2019-03-23 21:10:00.0;
VIC383644;MU;001;MIL;MEL;2019-03-21 09:00;2019-03-22 19:00:00.0;2019-03-28 08:00:00.0;
ZHV247278;KE;4444;BRN;ICN;2019-03-19 00:00;2019-03-22 19:00:00.0;2019-03-25 15:25:00.0;
MUC027868;UC;1201;MUC;GUA;2019-03-20 14:49;2019-03-22 19:00:00.0;2019-03-25 23:45:00.0;
NUE055631;7L;264;MUC;PVG;2019-03-20 13:24;2019-03-22 19:00:00.0;2019-03-25 16:00:00.0;
MUC027866;QT;707;MUC;CLO;2019-03-20 14:49;2019-03-22 19:00:00.0;2019-03-27 19:10:00.0;
NUE055632;7L;264;MUC;PVG;2019-03-20 13:24;2019-03-22 19:00:00.0;2019-03-25 16:00:00.0;
NUE055468;TP;0579;FRA;GRU;2019-03-19 13:12;2019-03-22 19:15:00.0;2019-03-24 06:20:00.0;
SGN577717;QR;0067/24;SGN;FRA;2019-03-20 14:00;2019-03-22 19:15:00.0;2019-03-24 23:00:00.0;
ORD418973;LX;017P;JFK;LUG;2019-03-19 15:00;2019-03-22 19:25:00.0;2019-03-25 14:00:00.0;
CDG130002;LA;8101;CDG;GRU;2019-03-20 09:00;2019-03-22 19:25:00.0;2019-03-23 04:20:00.0;
FRA044279;LH;8472;FRA;BOM;2019-03-15 09:00;2019-03-22 19:35:00.0;2019-03-23 08:05:00.0;
HAJ031308;ET;707;FRA;BOM;2019-03-15 13:00;2019-03-22 20:00:00.0;2019-03-25 14:00:00.0;
MIL149377;AZ;9921;MIL;EZE;2019-03-15 09:00;2019-03-22 20:00:00.0;2019-03-24 07:55:00.0;
BLQ595463;AZ;9921;MIL;EZE;2019-03-18 00:00;2019-03-22 20:00:00.0;2019-03-24 07:55:00.0;
BLQ595477;AZ;9921;MIL;EZE;2019-03-19 00:00;2019-03-22 20:00:00.0;2019-03-24 07:55:00.0;
DUS015530;QR;8142;DUS;DOH;2019-03-19 10:33;2019-03-22 20:00:00.0;2019-03-24 02:05:00.0;
LYS410054;SV;8015;LYS;RUH;2019-03-19 10:00;2019-03-22 20:00:00.0;2019-03-24 19:30:00.0;
BCN201988;KA;691/23;BCN;PEN;2019-03-19 15:23;2019-03-22 20:00:00.0;2019-03-23 20:00:00.0;
SAO758259;JJ;8070/22;GRU;KRK;2019-03-19 10:00;2019-03-22 20:00:00.0;2019-03-23 08:00:00.0;
SAO758193;JJ;1803/21;GRU;GUA;2019-03-15 14:30;2019-03-22 20:00:00.0;2019-03-24 03:00:00.0;
BLQ595464;AZ;9921;MIL;EZE;2019-03-18 00:00;2019-03-22 20:00:00.0;2019-03-24 07:55:00.0;
50106093640;7L;0760/25;DWC;KBL;2019-03-20 10:34;2019-03-22 20:00:00.0;2019-03-25 07:30:00.0;
BLQ595475;AZ;9921;MIL;EZE;2019-03-19 00:00;2019-03-22 20:00:00.0;2019-03-24 07:55:00.0;
FRA044455;ET;707;FRA;BOM;2019-03-19 09:00;2019-03-22 20:00:00.0;2019-03-22 07:30:00.0;
STR077066;QR;8142;STR;KUL;2019-03-20 09:06;2019-03-22 20:00:00.0;2019-03-25 21:50:00.0;
BCN201987;QR;8982/23;BCN;ICN;2019-03-19 12:00;2019-03-22 20:00:00.0;2019-03-23 20:00:00.0;
HAM004898;QR;8142;STR;CGK;2019-03-20 13:44;2019-03-22 20:00:00.0;2019-03-25 21:50:00.0;
STR077182;QR;8142;STR;KUL;2019-03-20 09:06;2019-03-22 20:00:00.0;2019-03-25 21:50:00.0;
STR077188;QR;8142;STR;KUL;2019-03-20 09:06;2019-03-22 20:00:00.0;2019-03-25 21:50:00.0;
STR077259;QR;8142;STR;KUL;2019-03-20 10:42;2019-03-22 20:00:00.0;2019-03-25 21:50:00.0;
BLQ595462;AZ;9921;MIL;EZE;2019-03-18 00:00;2019-03-22 20:00:00.0;2019-03-24 07:55:00.0;
DUS014919;QT;800;DUS;BAQ;2019-03-20 13:44;2019-03-22 20:00:00.0;2019-03-26 16:45:00.0;
PIL121221;5Y;601;HSV;EIN;2019-03-16 12:00;2019-03-22 20:05:00.0;;
PIL121222;5Y;601;HSV;EIN;2019-03-16 12:00;2019-03-22 20:05:00.0;;
BLR879070;EK;0261/16;BLR;GRU;2019-03-12 12:00;2019-03-22 20:10:00.0;2019-03-14 12:45:00.0;
CTU419956;EY;0315/24;CTU;RUH;2019-03-19 07:00;2019-03-22 20:20:00.0;2019-03-24 02:55:00.0;
LUX367974;CV;7145/22;LUX;JNB;2019-03-19 15:15;2019-03-22 20:40:00.0;2019-03-23 10:25:00.0;
LUX367975;CV;7145/22;LUX;JNB;2019-03-19 15:15;2019-03-22 20:40:00.0;2019-03-23 10:25:00.0;
EIN110369;RU;536;AMS;TPE;2019-03-20 12:00;2019-03-22 20:40:00.0;2019-03-23 22:05:00.0;
LUX367978;CV;7145/22;LUX;JNB;2019-03-19 15:15;2019-03-22 20:40:00.0;2019-03-23 10:25:00.0;
EIN110365;RU;536;AMS;TPE;2019-03-20 12:00;2019-03-22 20:40:00.0;2019-03-23 22:05:00.0;
EIN110394;RU;536;EIN;TPE;2019-03-20 17:00;2019-03-22 20:40:00.0;2019-03-23 22:05:00.0;
EIN110402;RU;536;EIN;TPE;2019-03-20 17:00;2019-03-22 20:40:00.0;2019-03-23 22:05:00.0;
EIN110403;RU;536;EIN;TPE;2019-03-20 14:43;2019-03-22 20:40:00.0;2019-03-23 22:05:00.0;
LUX367971;CV;7145/22;LUX;JNB;2019-03-19 13:20;2019-03-22 20:40:00.0;2019-03-23 10:25:00.0;
LUX367973;CV;7145/22;LUX;JNB;2019-03-19 13:20;2019-03-22 20:40:00.0;2019-03-23 10:25:00.0;
EIN110382;RU;536;EIN;TPE;2019-03-20 17:00;2019-03-22 20:40:00.0;2019-03-23 22:05:00.0;
EIN110400;RU;536;EIN;TPE;2019-03-20 14:06;2019-03-22 20:40:00.0;2019-03-23 22:05:00.0;
LUX367970;CV;7145/22;LUX;JNB;2019-03-19 13:20;2019-03-22 20:40:00.0;2019-03-23 10:25:00.0;
LUX367972;CV;7145/22;LUX;JNB;2019-03-19 13:20;2019-03-22 20:40:00.0;2019-03-23 10:25:00.0;
LUX368000;CV;7145/22;LUX;JNB;2019-03-18 17:01;2019-03-22 20:40:00.0;2019-03-23 10:25:00.0;
EIN110349;RU;536;EIN;TPE;2019-03-20 08:48;2019-03-22 20:40:00.0;2019-03-23 22:05:00.0;
NUE055463;SK;5504A;FRA;PEK;2019-03-19 15:09;2019-03-22 20:50:00.0;2019-03-21 23:00:00.0;
NUE055567;RU;512;FRA;PEK;2019-03-20 15:33;2019-03-22 20:50:00.0;2019-03-24 01:40:00.0;
EIN110239;KL;7550;EIN;SCL;2019-03-14 16:30;2019-03-22 21:00:00.0;2019-03-23 12:05:00.0;
GOT098500;BA;247/24;GOT;GRU;2019-03-19 13:00;2019-03-22 21:00:00.0;2019-03-25 06:15:00.0;
GOT098501;BA;247/24;GOT;GRU;2019-03-19 13:00;2019-03-22 21:00:00.0;2019-03-25 06:15:00.0;
GOT098509;BA;247/24;GOT;GRU;2019-03-19 13:00;2019-03-22 21:00:00.0;2019-03-25 06:15:00.0;
GOT098543;BA;247/24;GOT;GRU;2019-03-20 13:00;2019-03-22 21:00:00.0;2019-03-25 06:15:00.0;
CVG505436;QT;712;MIA;GIG;2019-03-08 09:21;2019-03-22 21:00:00.0;2019-03-24 07:35:00.0;
GOT098506;BA;247/24;GOT;GRU;2019-03-19 13:00;2019-03-22 21:00:00.0;2019-03-25 06:15:00.0;
GOT098542;BA;247/24;GOT;GRU;2019-03-20 13:00;2019-03-22 21:00:00.0;2019-03-25 06:15:00.0;
CVG505627;QT;712;MIA;GIG;2019-03-18 13:23;2019-03-22 21:00:00.0;2019-03-24 07:35:00.0;
BRU104682;QR;8248;BRU;NRT;2019-03-18 07:00;2019-03-22 21:25:00.0;2019-03-25 06:00:00.0;
BRU104613;QR;8248;BRU;JNB;2019-03-15 07:00;2019-03-22 21:25:00.0;2019-03-24 10:00:00.0;
BRU104639;QR;8248;BRU;JNB;2019-03-15 07:00;2019-03-22 21:25:00.0;2019-03-24 10:00:00.0;
BRU104635;QR;8248;BRU;JNB;2019-03-15 07:00;2019-03-22 21:25:00.0;2019-03-24 10:00:00.0;
LUX368034;CV;7985/23;LUX;PVG;2019-03-19 14:44;2019-03-22 21:30:00.0;2019-03-23 21:45:00.0;
YUL148899;BA;094;YUL;TLV;2019-03-18 00:00;2019-03-22 21:55:00.0;2019-03-25 14:50:00.0;
GOT098385;QY;001/25;MMX;LOS;2019-03-13 08:00;2019-03-22 22:00:00.0;2019-03-25 22:00:00.0;
HCH637984;A3;863/24;LNZ;ATH;2019-03-18 11:24;2019-03-22 22:00:00.0;2019-03-24 20:00:00.0;
ABZ661006;4W;2616/24;BRU;CAB;2019-03-19 13:52;2019-03-22 22:00:00.0;2019-03-31 04:00:00.0;
GOT098384;QY;0081/26;MMX;LOS;2019-03-13 08:00;2019-03-22 22:00:00.0;2019-03-25 22:00:00.0;
GOT098383;QY;001/25;MMX;LOS;2019-03-13 08:00;2019-03-22 22:00:00.0;2019-03-25 22:00:00.0;
STR076969;LH;8422;STR;BLR;2019-03-19 10:12;2019-03-22 22:00:00.0;2019-03-26 18:30:00.0;
HCH637987;EK;306/25;LNZ;PEK;2019-03-19 09:30;2019-03-22 22:00:00.0;2019-03-25 15:25:00.0;
GOT098560;TK;6409/27;MMX;DSS;2019-03-20 08:00;2019-03-22 22:00:00.0;2019-03-27 19:30:00.0;
GOT098563;EK;733/26;MMX;KRT;2019-03-20 08:00;2019-03-22 22:00:00.0;2019-03-26 17:10:00.0;
STR076923;LH;8422;STR;BLR;2019-03-19 10:11;2019-03-22 22:00:00.0;2019-03-26 18:30:00.0;
MUC027884;TG;0925;MUC;HAN;2019-03-19 15:05;2019-03-22 22:00:00.0;2019-03-25 23:00:00.0;
ABZ661005;4W;2616/24;BRU;CAB;2019-03-19 13:52;2019-03-22 22:00:00.0;2019-03-31 04:00:00.0;
NRT213061;QR;8139/24;NRT;EIN;2019-03-20 15:30;2019-03-22 22:20:00.0;2019-03-24 19:55:00.0;
BOG269983;LA;2245/13;BOG;LIM;2019-03-12 11:05;2019-03-22 22:30:00.0;2019-03-20 05:00:00.0;
BCN201401;DL;0477/23;BCN;JFK;2019-02-15 15:00;2019-03-22 23:00:00.0;2019-03-21 23:00:00.0;
BCN201937;EY;0418/24;BCN;KUL;2019-03-18 09:00;2019-03-22 23:00:00.0;2019-03-24 23:00:00.0;
BCN202001;QR;1367/23;BCN;JNB;2019-03-20 09:00;2019-03-22 23:00:00.0;2019-03-23 23:00:00.0;
PRG610314;TK;090/26;PRG;ICN;2019-03-19 13:26;2019-03-22 23:00:00.0;2019-03-26 18:25:00.0;
PRG610412;TK;090/26;PRG;ICN;2019-03-20 08:00;2019-03-22 23:00:00.0;2019-03-26 18:25:00.0;
BCN202005;CA;1073/30;BCN;NRT;2019-03-20 09:00;2019-03-22 23:00:00.0;2019-03-30 23:00:00.0;
SAO758022;DL;1567/28;GRU;SDF;2019-03-15 17:36;2019-03-22 23:00:00.0;2019-03-17 19:00:00.0;
WRO334441;QY;0582/27;WAW;ICN;2019-03-15 15:00;2019-03-22 23:00:00.0;2019-03-28 03:30:00.0;
BLQ595465;7L;276;MIL;HKG;2019-03-18 00:00;2019-03-22 23:30:00.0;2019-03-23 17:20:00.0;
BLQ595467;7L;276;MIL;HKG;2019-03-18 00:00;2019-03-22 23:30:00.0;2019-03-23 17:20:00.0;
MIL149434;7L;276;MIL;HKG;2019-03-19 09:00;2019-03-22 23:30:00.0;2019-03-23 17:20:00.0;
KIX679819;EK;317/22;KIX;DXB;2019-03-19 10:00;2019-03-22 23:35:00.0;2019-03-23 05:45:00.0;
NKG214194;CV;6995/22;PVG;BUD;2019-03-20 10:44;2019-03-22 23:50:00.0;2019-03-23 07:30:00.0;
NKG214195;CV;6995/22;PVG;BUD;2019-03-20 10:43;2019-03-22 23:50:00.0;2019-03-24 17:30:00.0;
NKG214203;CV;6995/22;PVG;WAW;2019-03-20 10:00;2019-03-22 23:50:00.0;2019-03-24 07:30:00.0;
BOM339637;TG;0318/22;BOM;BKK;2019-03-20 17:00;2019-03-22 23:55:00.0;2019-03-23 06:00:00.0;
SIN661313;LH;791;SIN;MUC;2019-03-20 19:56;2019-03-22 23:55:00.0;2019-03-23 05:55:00.0;
SAO758147;JJ;8112/15;GRU;MEX;2019-03-07 15:00;2019-03-22 23:55:00.0;2019-03-23 06:55:00.0;
MIL148774;TP;999;MIL;GRU;2019-02-28 09:00;2019-03-24 00:00:00.0;2019-03-24 17:30:00.0;
MIL149016;TP;999;MIL;GRU;2019-03-07 09:00;2019-03-24 00:00:00.0;2019-03-24 17:30:00.0;
FLR725949;QT;002;MIL;BOG;2019-03-18 09:00;2019-03-24 00:00:00.0;2019-03-25 03:00:00.0;
BLR879277;EK;047/24;BLR;STR;2019-03-19 14:00;2019-03-24 01:00:00.0;2019-03-26 07:35:00.0;
CKG072309;QR;881/24;CKG;FRA;2019-03-20 14:00;2019-03-24 01:50:00.0;2019-03-24 06:10:00.0;
KIX679967;7L;271/25;KIX;FCO;2019-03-19 15:00;2019-03-24 02:00:00.0;2019-03-29 06:00:00.0;
BOM339620;EY;203/24;BOM;WAW;2019-03-18 17:00;2019-03-24 02:00:00.0;2019-03-25 19:00:00.0;
BOM339618;EY;203/24;BOM;CDG;2019-03-18 17:00;2019-03-24 02:00:00.0;2019-03-21 22:00:00.0;
BOM339619;EY;203/24;BOM;STR;2019-03-18 10:00;2019-03-24 02:00:00.0;2019-03-29 23:00:00.0;
BOM339617;EY;203/24;BOM;PRG;2019-03-18 10:00;2019-03-24 02:00:00.0;2019-03-25 06:00:00.0;
AMD393155;EK;9987/25;AMD;ORD;2019-03-20 10:30;2019-03-24 02:30:00.0;2019-03-25 15:30:00.0;
EIN110325;5C;941;EIN;JFK;2019-03-20 17:00;2019-03-24 06:45:00.0;2019-03-24 09:00:00.0;
EIN110326;5C;941;EIN;JFK;2019-03-20 17:00;2019-03-24 06:45:00.0;2019-03-24 09:00:00.0;
EIN110392;5C;941;EIN;JFK;2019-03-20 17:00;2019-03-24 06:45:00.0;2019-03-24 09:00:00.0;
EIN110353;5C;941;EIN;JFK;2019-03-20 17:00;2019-03-24 06:45:00.0;2019-03-24 09:00:00.0;
EIN110224;5C;941;EIN;JFK;2019-03-19 12:00;2019-03-24 06:45:00.0;2019-03-24 09:00:00.0;
EIN110315;5C;941;EIN;JFK;2019-03-20 17:00;2019-03-24 06:45:00.0;2019-03-24 09:00:00.0;
EIN110272;5C;941;EIN;JFK;2019-03-19 12:00;2019-03-24 06:45:00.0;2019-03-24 09:00:00.0;
ORD418961;BA;178;JFK;LHR;2019-03-20 15:00;2019-03-24 09:05:00.0;2019-03-24 19:50:00.0;
CWB528294;QR;458/26;CWB;BLR;2019-03-19 15:00;2019-03-24 10:00:00.0;2019-03-26 11:00:00.0;
12435754681;AH;1227;DUS;ORN;2019-03-19 00:00;2019-03-24 10:00:00.0;2019-03-29 15:00:00.0;
CWB528287;QR;545/26;CWB;BLR;2019-03-16 15:00;2019-03-24 10:00:00.0;2019-03-26 11:00:00.0;
CWB528296;QR;986/26;CWB;BLR;2019-03-20 15:00;2019-03-24 10:00:00.0;2019-03-26 11:00:00.0;
CWB528297;QR;986/26;CWB;BOM;2019-03-20 15:00;2019-03-24 10:00:00.0;2019-03-26 10:00:00.0;
PEN498592;QR;8620/25;PEN;MAA;2019-03-19 20:00;2019-03-24 10:25:00.0;2019-03-25 10:00:00.0;
CDG129914;AF;226;CDG;DEL;2019-03-19 17:00;2019-03-24 10:45:00.0;2019-03-24 22:30:00.0;
FRA044500;5C;202;FRA;TLV;2019-03-20 14:00;2019-03-24 11:00:00.0;2019-03-25 16:00:00.0;
STR077102;LH;766;STR;BOM;2019-03-21 08:00;2019-03-24 11:10:00.0;2019-03-24 23:55:00.0;
QGL349145;SQ;345;ZRH;PEK;2019-03-20 10:00;2019-03-24 12:00:00.0;2019-03-22 23:00:00.0;
ABZ660979;BA;249/24;ABZ;GIG;2019-03-19 04:19;2019-03-24 12:30:00.0;2019-03-20 18:00:00.0;
QGL349143;TG;971;ZRH;ICN;2019-03-20 10:00;2019-03-24 13:30:00.0;2019-03-26 06:35:00.0;
MIL149516;CA;950;MIL;PEK;2019-03-21 15:00;2019-03-24 13:30:00.0;2019-03-25 06:00:00.0;
QGL349136;TG;971;ZRH;ICN;2019-03-20 10:00;2019-03-24 13:30:00.0;2019-03-26 06:35:00.0;
MIL149554;CA;950;MIL;PEK;2019-03-21 17:00;2019-03-24 13:30:00.0;2019-03-25 06:00:00.0;
QGL349168;CX;382;ZRH;TPE;2019-03-21 10:00;2019-03-24 13:30:00.0;2019-03-25 20:15:00.0;
MIL149593;CA;950;MIL;PEK;2019-03-21 17:00;2019-03-24 13:30:00.0;2019-03-25 06:00:00.0;
MIL149139;DE;2438;MIL;CUR;2019-03-11 10:00;2019-03-24 14:00:00.0;2019-03-25 08:00:00.0;
CDG129951;MS;800;CDG;CAI;2019-03-19 11:00;2019-03-24 15:40:00.0;2019-03-24 20:05:00.0;
LUX367840;7L;875/28;LUX;ALA;2019-03-04 12:45;2019-03-24 17:00:00.0;2019-03-28 07:00:00.0;
SIN661167;SQ;836;SIN;PVG;2019-03-18 19:30;2019-03-24 17:05:00.0;2019-03-24 22:20:00.0;
SNN820182;CV;7767/24;LUX;HSV;2019-03-19 16:01;2019-03-24 17:20:00.0;2019-03-24 20:20:00.0;
18054676646;KE;1219;MXP;CJU;2019-03-20 11:00;2019-03-24 18:40:00.0;2019-03-27 14:45:00.0;
18054676650;KE;1219;MXP;CJU;2019-03-20 11:00;2019-03-24 18:40:00.0;2019-03-27 14:45:00.0;
SAO758258;5Y;056/24;VCP;LIM;2019-03-19 10:00;2019-03-24 20:00:00.0;2019-03-25 03:00:00.0;
SAO758271;QT;0842/24;VCP;BOG;2019-03-20 11:30;2019-03-24 20:00:00.0;2019-03-25 03:00:00.0;
CVG505467;QT;712;MIA;GIG;2019-03-11 10:43;2019-03-24 21:00:00.0;2019-03-26 07:35:00.0;
CAB200988;AF;646/25;CAB;LHR;2019-03-13 09:10;2019-03-24 21:10:00.0;2019-03-25 05:30:00.0;
POA130807;TK;0015/24;GRU;EZE;2019-03-19 08:02;2019-03-24 22:00:00.0;2019-03-25 05:00:00.0;
GOT098491;QY;001/25;MMX;LOS;2019-03-18 08:00;2019-03-24 22:00:00.0;2019-03-25 22:00:00.0;
POA130741;TK;0015/24;GRU;EZE;2019-03-19 17:11;2019-03-24 22:00:00.0;2019-03-25 05:00:00.0;
QGL349083;EK;086;ZRH;BLR;2019-03-18 10:00;2019-03-24 22:15:00.0;2019-03-26 03:00:00.0;
ZRH909547;EK;086;ZRH;BLR;2019-03-18 16:30;2019-03-24 22:15:00.0;2019-03-26 03:00:00.0;
ZRH909639;EK;086;ZRH;BLR;2019-03-20 07:00;2019-03-24 22:15:00.0;2019-03-26 03:00:00.0;
02092793680;LH;8431;PEK;JNB;;2019-03-25 00:00:00.0;2019-03-26 00:00:00.0;
17234370151;SV;7142;FRA;DMM;;2019-03-25 00:00:00.0;2019-03-26 00:00:00.0;
58019471421;RU;622;PEK;SVO;;2019-03-25 00:00:00.0;2019-03-27 00:00:00.0;
58019471432;RU;222;PEK;SVO;;2019-03-25 00:00:00.0;2019-03-27 00:00:00.0;
MIL149523;TP;999;MIL;GRU;;2019-03-25 00:00:00.0;2019-03-25 17:30:00.0;
72401091193;LX;197;PEK;GRU;;2019-03-25 00:00:00.0;2019-03-26 00:00:00.0;
21725097951;TG;465/25;BKK;MEL;;2019-03-25 00:05:00.0;2019-03-25 13:05:00.0;
21724825065;TG;930/25;BKK;CDG;;2019-03-25 00:05:00.0;2019-03-25 06:50:00.0;
14506428450;LA;8070/23;LIM;FRA;;2019-03-25 00:10:00.0;2019-03-25 15:30:00.0;
21724824822;TG;910/25;BKK;LHR;;2019-03-25 00:15:00.0;2019-03-25 06:20:00.0;
21725098393;TG;910/25;BKK;LHR;;2019-03-25 00:15:00.0;2019-03-25 06:20:00.0;
07424984374;KL;808/25;TPE;AMS;;2019-03-25 00:20:00.0;2019-03-25 06:30:00.0;
04506447556;LA;572/25;SCL;BOG;;2019-03-25 01:00:00.0;2019-03-25 07:00:00.0;
21716897591;TG;0338/26;MAA;BKK;;2019-03-25 01:30:00.0;2019-03-26 06:25:00.0;
58931081385;9W;232/19;BOM;AMS;;2019-03-25 01:50:00.0;2019-03-19 06:35:00.0;
BOM339586;9W;232/19;BOM;AMS;2019-03-16 10:30;2019-03-25 01:50:00.0;2019-03-17 06:35:00.0;
58931081466;9W;062/25;BOM;BKK;;2019-03-25 02:30:00.0;2019-03-25 17:00:00.0;
BOM339611;9W;062/19;BOM;BKK;2019-03-16 14:00;2019-03-25 02:30:00.0;2019-03-25 17:00:00.0;2019-03-20 11:05
STL954555;LH;8045;ORD;YYZ;;2019-03-25 02:35:00.0;2019-03-26 16:10:00.0;
58931081455;9W;232/19;BOM;AMS;;2019-03-25 03:30:00.0;2019-03-25 19:00:00.0;
BOM339610;9W;232/19;BOM;AMS;2019-03-16 14:00;2019-03-25 03:30:00.0;2019-03-25 19:00:00.0;
36912528471;5Y;0607/25;MEX;LUX;;2019-03-25 05:30:00.0;2019-03-26 14:30:00.0;
12586362172;BA;6841/26;MAA;BUE;;2019-03-25 05:30:00.0;2019-03-26 10:25:00.0;
36912528622;5Y;0607/25;MEX;MIA;;2019-03-25 05:30:00.0;2019-03-26 12:30:00.0;
LUX368076;CV;4481/25;LUX;ALA;2019-03-15 14:00;2019-03-25 06:00:00.0;2019-03-25 17:45:00.0;
LUX368074;CV;4481/25;LUX;ALA;2019-03-15 19:40;2019-03-25 06:00:00.0;2019-03-25 17:45:00.0;
LUX367800;CV;4481/25;LUX;ALA;2019-03-08 12:45;2019-03-25 06:00:00.0;2019-03-25 17:45:00.0;
LUX367952;CV;4481/25;LUX;ALA;2019-03-12 20:44;2019-03-25 06:00:00.0;2019-03-25 17:45:00.0;
17233478561;CV;6601;BRU;JFK;;2019-03-25 06:00:00.0;2019-03-25 09:00:00.0;
LGG200196;CV;6601;BRU;JFK;;2019-03-25 06:00:00.0;2019-03-25 09:00:00.0;
LUX367906;CV;4481/25;LUX;ALA;2019-03-12 18:55;2019-03-25 06:00:00.0;2019-03-25 17:45:00.0;
LUX367950;CV;4481/25;LUX;ALA;2019-03-15 19:20;2019-03-25 06:00:00.0;2019-03-25 17:45:00.0;
LUX368005;CV;4481/25;LUX;ALA;2019-03-18 16:01;2019-03-25 06:00:00.0;2019-03-25 17:45:00.0;
NGB285036;CV;9737/25;NGB;ZRH;2019-02-22 15:00;2019-03-25 07:00:00.0;2019-02-27 15:23:00.0;2019-03-28 16:30
61865904451;SQ;422;SIN;BOM;;2019-03-25 07:45:00.0;2019-03-25 10:35:00.0;
SIN661326;SQ;422;SIN;BOM;;2019-03-25 07:45:00.0;2019-03-25 10:35:00.0;
MHG007553;RFS;7532;FRA;SIN;2019-03-20 14:53;2019-03-25 09:00:00.0;2019-03-27 20:00:00.0;
MHG007552;RFS;7532;FRA;SIN;;2019-03-25 09:00:00.0;2019-03-27 20:00:00.0;
LHR300144;EK;008;LHR;AKL;;2019-03-25 09:05:00.0;2019-03-27 10:10:00.0;
NWI200003;EK;008;LHR;AKL;;2019-03-25 09:05:00.0;2019-03-27 10:10:00.0;
01641173753;UA;957;LUG;EWR;;2019-03-25 09:15:00.0;2019-03-25 12:30:00.0;
LHR300147;SQ;305;LHR;SIN;;2019-03-25 09:25:00.0;2019-03-26 05:30:00.0;
LHR300162;SQ;305;LHR;SIN;;2019-03-25 09:25:00.0;2019-03-26 05:30:00.0;
LHR300117;AA;737;LHR;ORD;;2019-03-25 09:55:00.0;2019-03-26 16:00:00.0;
